DateTime,SpCondShallow_uS/cm,ODOShallow_mg/L,TempShallow_C,pHShallow,TurbShallow_NTU+,ChlRFUShallow_RFU,n_obs_SpCondShallow_uS/cm,n_obs_ODOShallow_mg/L,n_obs_TempShallow_C,n_obs_pHShallow,n_obs_TurbShallow_NTU+,n_obs_ChlRFUShallow_RFU,SpCondShallow_uS/cm_z,ODOShallow_mg/L_z,TempShallow_C_z,pHShallow_z,TurbShallow_NTU+_z,ChlRFUShallow_RFU_z
2015-09-11,921.0,,14.84,8.7,6.5,3.1,144,0,144,144,144,144,1.0362373116422952,,-1.1323783416074371,0.7784536151377371,-0.21636556305589194,0.07429363101344742
2015-09-12,923.0,,14.95,8.71,5.3,2.9,144,0,144,144,144,144,1.050836138614539,,-1.101533998771062,0.8164608590965752,-0.3521473987048565,-0.05125606635254105
2015-09-13,922.0,,15.66,8.77,5.1,2.9,144,0,144,144,144,144,1.043536725128417,,-0.9024477859180942,1.044504322849563,-0.37477770464635063,-0.05125606635254105
2015-09-14,923.0,,16.01,8.71,5.4,3.1,144,0,144,144,144,144,1.050836138614539,,-0.8043066950750816,0.8164608590965752,-0.34083224573410936,0.07429363101344742
2015-09-15,922.0,,15.87,8.63,5.4,3.1,144,0,144,144,144,144,1.043536725128417,,-0.8435631314122871,0.5124029074259181,-0.34083224573410936,0.07429363101344742
2015-09-16,920.0,,15.5,8.53,5.0,2.7,144,0,144,144,144,144,1.0289378981561732,,-0.9473122845891855,0.1323304678375916,-0.3860928576170976,-0.17680576371852924
2015-09-17,920.0,,14.93,8.5,4.8,2.6,144,0,144,144,144,144,1.0289378981561732,,-1.1071420611049483,0.01830873596109771,-0.40872316355859173,-0.23958061240152348
2015-09-18,920.0,,14.49,8.51,4.9,2.7,77,0,77,77,77,77,1.0289378981561732,,-1.2305194324504494,0.05631597991992901,-0.39740801058784464,-0.17680576371852924
2015-09-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-09-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-10-31,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-11-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-01,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-02,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-03,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-04,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-05,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-06,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-07,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-08,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-09,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-10,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-11,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-12,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-13,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-14,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-15,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-16,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-17,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-18,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-19,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-20,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-21,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-22,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-23,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-24,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-25,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-26,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-27,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-28,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-29,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-30,,,,,,,0,0,0,0,0,0,,,,,,
2015-12-31,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-01,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-02,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-03,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-04,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-05,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-06,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-07,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-08,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-09,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-10,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-11,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-12,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-13,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-14,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-15,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-16,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-17,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-18,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-19,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-20,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-21,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-22,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-23,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-24,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-25,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-26,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-27,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-28,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-29,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-30,,,,,,,0,0,0,0,0,0,,,,,,
2016-01-31,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-01,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-02,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-03,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-04,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-05,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-06,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-07,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-08,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-09,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-10,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-11,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-12,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-13,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-14,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-15,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-16,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-17,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-18,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-19,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-20,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-21,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-22,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-23,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-24,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-25,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-26,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-27,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-28,,,,,,,0,0,0,0,0,0,,,,,,
2016-02-29,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-01,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-02,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-03,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-04,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-05,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-06,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-07,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-08,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-09,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-10,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-11,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-12,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-13,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-14,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-15,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-16,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-17,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-18,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-19,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-20,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-21,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-22,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-23,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-24,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-25,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-26,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-27,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-28,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-29,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-30,,,,,,,0,0,0,0,0,0,,,,,,
2016-03-31,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-01,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-02,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-03,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-04,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-05,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-06,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-07,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-08,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-09,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-10,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-11,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-12,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-13,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-14,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-15,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-16,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-17,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-18,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-19,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-20,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-21,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-22,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-23,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-24,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-25,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-26,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-27,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-28,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-29,,,,,,,0,0,0,0,0,0,,,,,,
2016-04-30,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-01,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-02,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-03,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-04,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-05,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-06,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-07,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-08,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-09,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-10,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-11,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-12,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-13,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-14,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-15,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-16,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-17,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-18,,,,,,,0,0,0,0,0,0,,,,,,
2016-05-19,835.0,10.45,14.855,8.37,1.1,0.6,44,44,44,44,44,44,0.40848775183580327,0.7231828440205392,-1.1281722948570223,-0.47578543550372265,-0.8273838234762324,-1.495077586061407
2016-05-20,835.0,10.51,15.075,8.36,0.9,0.6,144,144,144,144,144,144,0.40848775183580327,0.7611821174044474,-1.066483609184272,-0.5137926794625539,-0.8500141294177265,-1.495077586061407
2016-05-21,834.0,10.09,14.875,8.29,1.3,0.7,144,144,144,144,144,144,0.40118833834968126,0.49518720371709246,-1.122564232523136,-0.7798433871743797,-0.8047535175347383,-1.4323027373784132
2016-05-22,838.0,9.49,15.245,8.27,2.0,0.9,144,144,144,144,144,144,0.4303859922941693,0.11519446987801406,-1.0188150793462374,-0.8558578750920424,-0.725547446739509,-1.3067530400124245
2016-05-23,838.0,9.105,16.32,8.28,2.35,1.1,144,144,144,144,144,144,0.4303859922941693,-0.12863420100206124,-0.7173817288998425,-0.8178506311332111,-0.6859444113418943,-1.1812033426464361
2016-05-24,840.0,9.175,16.4,8.3,1.6,1.1,144,144,144,144,144,144,0.44498481926641326,-0.08430171538750189,-0.6949494795642973,-0.7418361432155417,-0.7708080586224972,-1.1812033426464361
2016-05-25,840.0,9.025,16.24,8.29,1.4,1.1,144,144,144,144,144,144,0.44498481926641326,-0.17929989884727177,-0.7398139782353886,-0.7798433871743797,-0.7934383645639912,-1.1812033426464361
2016-05-26,839.0,9.29,15.985,8.3,1.4,1.2,144,144,144,144,144,144,0.4376854057802913,-0.011469774735012817,-0.8113167729924402,-0.7418361432155417,-0.7934383645639912,-1.1184284939634421
2016-05-27,837.0,9.17,15.65,8.27,1.7,1.1,144,144,144,144,144,144,0.4230865788080473,-0.08746832150282804,-0.9052518170850373,-0.8558578750920424,-0.7594929056517501,-1.1812033426464361
2016-05-28,836.0,9.395,15.92,8.26,1.3,1.0,144,144,144,144,144,144,0.4157871653219253,0.055028953686826206,-0.8295429755775708,-0.8938651190508736,-0.8047535175347383,-1.2439781913294303
2016-05-29,836.0,9.38,15.97,8.23,1.8,1.0,144,144,144,144,144,144,0.4157871653219253,0.045529135340850006,-0.8155228197428547,-1.0078868509273675,-0.7481777526810031,-1.2439781913294303
2016-05-30,835.0,9.83,15.89,8.28,1.7,1.2,144,144,144,144,144,144,0.40848775183580327,0.3305236857201585,-0.8379550690784003,-0.8178506311332111,-0.7594929056517501,-1.1184284939634421
2016-05-31,835.0,10.065,16.65,8.29,1.85,1.2,144,144,144,144,144,144,0.40848775183580327,0.4793541731404639,-0.6248487003907172,-0.7798433871743797,-0.7425201761956296,-1.1184284939634421
2016-06-01,835.0,9.585,16.43,8.23,2.8,1.3,144,144,144,144,144,144,0.40848775183580327,0.17535998606920192,-0.6865373860634674,-1.0078868509273675,-0.6350262229735326,-1.055653645280448
2016-06-02,836.0,9.23,16.32,8.2,2.6,1.0,117,117,117,117,117,117,0.4157871653219253,-0.04946904811891987,-0.7173817288998425,-1.1219085828038682,-0.6576565289150268,-1.2439781913294303
2016-06-03,835.0,9.385000000000002,16.634999999999998,8.215,2.95,1.05,144,144,144,144,144,144,0.40848775183580327,0.04869574145617616,-0.6290547471411322,-1.064897716865618,-0.618053493517412,-1.2125907669879332
2016-06-04,834.0,9.32,17.11,8.25,3.95,1.1,144,144,144,144,144,144,0.40118833834968126,0.007529861956941834,-0.49586326671132946,-0.931872363009705,-0.5049019638099416,-1.1812033426464361
2016-06-05,835.0,9.27,17.505000000000003,8.31,3.9,1.2,144,144,144,144,144,144,0.40848775183580327,-0.024136199196315166,-0.3851040356170719,-0.7038288992567104,-0.510559540295315,-1.1184284939634421
2016-06-06,835.0,9.45,18.33,8.32,4.95,1.2,144,144,144,144,144,144,0.40848775183580327,0.08986162095540823,-0.15377146434425862,-0.6658216552978791,-0.3917504341024711,-1.1184284939634421
2016-06-07,835.0,9.24,18.495,8.32,3.4,1.1,144,144,144,144,144,144,0.40848775183580327,-0.04313583588826869,-0.10750495008969495,-0.6658216552978791,-0.5671353051490503,-1.1812033426464361
2016-06-08,833.0,9.525,19.01,8.32,3.5,1.0,144,144,144,144,144,144,0.3938889248635593,0.13736071268529373,0.03690265500788034,-0.6658216552978791,-0.5558201521783033,-1.2439781913294303
2016-06-09,833.0,9.455,19.46,8.33,3.0,0.8,144,144,144,144,144,144,0.3938889248635593,0.09302822707073438,0.16308405752032443,-0.6278144113390478,-0.6123959170320386,-1.3695278886954185
2016-06-10,834.0,9.79,21.26,8.37,2.3,0.8,144,144,144,144,144,144,0.40118833834968126,0.3051908367975527,0.6678096675701017,-0.47578543550372265,-0.6916019878272679,-1.3695278886954185
2016-06-11,835.0,9.27,20.98,8.35,3.05,0.8,144,144,144,144,144,144,0.40848775183580327,-0.024136199196315166,0.5892967948956916,-0.5517999234213853,-0.606738340546665,-1.3695278886954185
2016-06-12,833.0,9.175,20.37,8.39,6.7,0.9,144,144,144,144,144,144,0.3938889248635593,-0.08430171538750189,0.41825089371215624,-0.3997709475860533,-0.19373525711439782,-1.3067530400124245
2016-06-13,834.0,8.785,20.065,8.35,4.15,0.9,144,144,144,144,144,144,0.40118833834968126,-0.33129699238290333,0.3327279431203885,-0.5517999234213853,-0.48227165786844745,-1.3067530400124245
2016-06-14,832.0,9.3,20.125,8.41,5.2,0.9,144,144,144,144,144,144,0.3865895113774373,-0.005136562504360517,0.3495521301220474,-0.32375645966839073,-0.3634625516756035,-1.3067530400124245
2016-06-15,831.0,9.37,20.89,8.395,5.2,1.0,144,144,144,144,144,144,0.3792900978913153,0.039195923110197706,0.5640605143932028,-0.380767325606641,-0.3634625516756035,-1.2439781913294303
2016-06-16,832.0,8.61,20.66,8.35,4.4,0.7,144,144,144,144,144,144,0.3865895113774373,-0.44212820641930173,0.499567797553509,-0.5517999234213853,-0.45398377544157986,-1.4323027373784132
2016-06-17,831.0,8.515,20.33,8.34,5.65,0.9,144,144,144,144,144,144,0.3792900978913153,-0.5022937226104884,0.4070347690443826,-0.5898071673802165,-0.3125443633072418,-1.3067530400124245
2016-06-18,832.0,8.524999999999999,19.885,8.32,4.9,0.9,144,144,144,144,144,144,0.3865895113774373,-0.4959605103798384,0.2822553821154109,-0.6658216552978791,-0.39740801058784464,-1.3067530400124245
2016-06-19,832.0,9.275,19.63,8.38,4.9,1.0,144,144,144,144,144,144,0.3865895113774373,-0.020969593080989016,0.21075258735835842,-0.43777819154488457,-0.39740801058784464,-1.2439781913294303
2016-06-20,830.0,9.07,19.61,8.36,5.1,1.1,144,144,144,144,144,144,0.3719906844051933,-0.1508004438093409,0.2051445250244721,-0.5137926794625539,-0.37477770464635063,-1.1812033426464361
2016-06-21,828.0,8.875,19.025,8.35,7.15,1.4,144,144,144,144,144,141,0.3573918574329493,-0.27429808230704167,0.041108701758294314,-0.5517999234213853,-0.14281706874603609,-0.9928787965974537
2016-06-22,827.0,9.75,19.58,8.42,5.3,1.5,144,144,144,144,144,144,0.3500924439468273,0.279857987874948,0.19673243152364217,-0.2857492157095594,-0.3521473987048565,-0.9301039479144595
2016-06-23,827.0,9.385000000000002,19.45,8.39,4.05,1.5,144,144,144,144,144,144,0.3500924439468273,0.04869574145617616,0.1602800263533808,-0.3997709475860533,-0.49358681083919453,-0.9301039479144595
2016-06-24,828.0,9.47,19.64,8.39,3.1,1.3,123,123,123,123,123,123,0.3573918574329493,0.1025280454167117,0.21355661852530206,-0.3997709475860533,-0.6010807640612915,-1.055653645280448
2016-06-25,832.0,9.255,20.7,8.53,3.1,1.2,144,144,144,144,144,144,0.3865895113774373,-0.03363601754229137,0.5107839222212815,0.1323304678375916,-0.6010807640612915,-1.1184284939634421
2016-06-26,831.0,8.879999999999999,20.605,8.53,4.35,1.4,144,144,144,144,144,144,0.3792900978913153,-0.2711314761917166,0.4841456261353214,0.1323304678375916,-0.45964135192695343,-0.9928787965974537
2016-06-27,831.0,8.495000000000001,19.89,8.51,5.1,1.5,144,144,144,144,144,144,0.3792900978913153,-0.5149601470717908,0.2836573976988822,0.05631597991992901,-0.37477770464635063,-0.9301039479144595
2016-06-28,830.0,8.77,19.825,8.57,4.7,1.6,144,144,144,144,144,144,0.3719906844051933,-0.3407968107288807,0.265431195113751,0.28435944367292354,-0.4200383165293387,-0.8673290992314653
2016-06-29,826.0,11.82,21.455,8.71,6.35,1.6,144,144,144,144,144,144,0.3427930304607053,1.5908329196197692,0.7224882753254933,0.8164608590965752,-0.23333829251201255,-0.8673290992314653
2016-06-30,812.0,13.545,22.975,8.71,6.5,1.5,144,144,144,144,144,144,0.24060124165499733,2.68331202940712,1.1487010127008617,0.8164608590965752,-0.21636556305589194,-0.9301039479144595
2016-07-01,808.5,12.265,22.23,8.67,6.6,2.1,144,144,144,144,144,144,0.21505329445357033,1.8726608638837527,0.9398006907635924,0.6644318832612433,-0.20505041008514494,-0.5534548558164943
2016-07-02,815.0,9.595,21.5,8.54,6.8,2.3,144,144,144,144,144,144,0.2624994821133633,0.1816931982998531,0.7351064155767383,0.1703377117964229,-0.1824201041436508,-0.4279051584505062
2016-07-03,815.0,8.985,21.02,8.55,6.7,2.1,144,144,144,144,144,144,0.2624994821133633,-0.20463274776987758,0.6005129195634642,0.20834495575526094,-0.19373525711439782,-0.5534548558164943
2016-07-04,815.0,9.335,21.18,8.59,7.3,2.2,144,144,144,144,144,144,0.2624994821133633,0.017029680302919157,0.6453774182345556,0.3603739315905861,-0.1258443392899156,-0.49068000713350013
2016-07-05,810.0,9.085,21.27,8.57,8.5,2.5,144,144,144,144,144,144,0.22600241468275334,-0.14130062546336358,0.6706136987370444,0.28435944367292354,0.009937496359048984,-0.3023554610845177
2016-07-06,811.0,9.23,21.505000000000003,8.6,8.3,2.5,144,144,144,144,144,144,0.23330182816887535,-0.04946904811891987,0.7365084311602106,0.39838117554941743,-0.012692809582445027,-0.3023554610845177
2016-07-07,808.0,10.89,21.865,8.69,10.4,2.7,144,144,144,144,144,144,0.21140358771050935,1.0018441821691977,0.8374535531701649,0.7404463711789059,0.22492540280324289,-0.17680576371852924
2016-07-08,803.0,12.24,22.44,8.71,14.5,2.6,121,121,121,121,121,121,0.17490652027989936,1.8568278333071244,0.9986853452694,0.8164608590965752,0.6888466746038717,-0.23958061240152348
2016-07-09,797.0,12.235,22.51,8.72,11.05,2.4,144,144,144,144,144,144,0.13111003936316737,1.8536612271917983,1.0183135634380025,0.8544681030554064,0.29847389711309874,-0.36513030976751193
2016-07-10,808.0,8.675,22.09,8.56,7.7,2.5,144,144,144,144,144,144,0.21140358771050935,-0.4009623269200674,0.9005442544263874,0.24635219971409225,-0.08058372740692736,-0.3023554610845177
2016-07-11,803.0,11.96,22.95,8.79,15.3,2.9,144,144,144,144,144,144,0.17490652027989936,1.679497890848888,1.141690934783503,1.1205188107672255,0.7793678983698482,-0.05125606635254105
